alluvium,stage,stratum,y,x
258,Fill4,0.8MG,1,4
258,Fill5,NoFill,1,5
258,Fill6,1.2MG,1,6
258,Fill7,NoFill,1,7
258,Fill8,1.2MG,1,8
258,Fill9,NoFill,1,9
259,Fill1,0.8MG,1,1
259,Fill2,2.4MG,1,2
259,Fill3,0.8MG,1,3
259,Fill4,2.4MG,1,4
259,Fill5,NoFill,1,5
259,Fill6,NoFill,1,6
259,Fill7,NoFill,1,7
259,Fill8,NoFill,1,8
259,Fill9,NoFill,1,9
260,Fill1,0.8MG,1,1
260,Fill2,1.2MG,1,2
260,Fill3,1.7MG,1,3
260,Fill4,1.2MG,1,4
260,Fill5,0.8MG,1,5
260,Fill6,NoFill,1,6
260,Fill7,NoFill,1,7
260,Fill8,3.0MG,1,8
260,Fill9,NoFill,1,9
261,Fill1,1.2MG,1,1
261,Fill2,0.8MG,1,2
261,Fill3,2.4MG,1,3
261,Fill4,1.2MG,1,4
261,Fill5,NoFill,1,5
261,Fill6,NoFill,1,6
261,Fill7,NoFill,1,7
261,Fill8,NoFill,1,8
261,Fill9,NoFill,1,9
262,Fill1,1.2MG,1,1
262,Fill2,2.4MG,1,2
262,Fill3,0.8MG,1,3
262,Fill4,NoFill,1,4
262,Fill5,NoFill,1,5
262,Fill6,1.7MG,1,6
262,Fill7,NoFill,1,7
262,Fill8,NoFill,1,8
262,Fill9,0.8MG,1,9
263,Fill1,0.8MG,1,1
263,Fill2,2.4MG,1,2
263,Fill3,1.2MG,1,3
263,Fill4,NoFill,1,4
263,Fill5,1.7MG,1,5
263,Fill6,NoFill,1,6
263,Fill7,0.8MG,1,7
263,Fill8,NoFill,1,8
263,Fill9,NoFill,1,9
264,Fill1,3.0MG,1,1
264,Fill2,1.7MG,1,2
264,Fill3,3.0MG,1,3
264,Fill4,3.0MG,1,4
264,Fill5,1.2MG,1,5
264,Fill6,NoFill,1,6
264,Fill7,NoFill,1,7
264,Fill8,NoFill,1,8
264,Fill9,0.8MG,1,9
265,Fill1,0.8MG,1,1
265,Fill2,0.8MG,1,2
265,Fill3,NoFill,1,3
265,Fill4,3.0MG,1,4
265,Fill5,3.0MG,1,5
265,Fill6,1.7MG,1,6
265,Fill7,NoFill,1,7
265,Fill8,0.8MG,1,8
265,Fill9,1.2MG,1,9
266,Fill1,1.2MG,1,1
266,Fill2,0.8MG,1,2
266,Fill3,1.2MG,1,3
266,Fill4,NoFill,1,4
266,Fill5,0.8MG,1,5
266,Fill6,0.8MG,1,6
266,Fill7,1.2MG,1,7
266,Fill8,1.2MG,1,8
266,Fill9,NoFill,1,9
267,Fill1,1.2MG,1,1
267,Fill2,NoFill,1,2
267,Fill3,0.8MG,1,3
267,Fill4,0.8MG,1,4
267,Fill5,0.8MG,1,5
267,Fill6,1.7MG,1,6
267,Fill7,2.4MG,1,7
267,Fill8,NoFill,1,8
267,Fill9,3.0MG,1,9
268,Fill1,0.8MG,1,1
268,Fill2,1.2MG,1,2
268,Fill3,1.2MG,1,3
268,Fill4,NoFill,1,4
268,Fill5,NoFill,1,5
268,Fill6,1.7MG,1,6
268,Fill7,NoFill,1,7
268,Fill8,1.7MG,1,8
268,Fill9,NoFill,1,9
269,Fill1,1.2MG,1,1
269,Fill2,1.2MG,1,2
269,Fill3,0.8MG,1,3
269,Fill4,0.8MG,1,4
269,Fill5,0.8MG,1,5
269,Fill6,NoFill,1,6
269,Fill7,0.8MG,1,7
269,Fill8,NoFill,1,8
269,Fill9,3.0MG,1,9
270,Fill1,0.8MG,1,1
270,Fill2,2.4MG,1,2
270,Fill3,0.8MG,1,3
270,Fill4,NoFill,1,4
270,Fill5,1.2MG,1,5
270,Fill6,NoFill,1,6
270,Fill7,NoFill,1,7
270,Fill8,0.8MG,1,8
270,Fill9,NoFill,1,9
271,Fill1,1.2MG,1,1
271,Fill2,0.8MG,1,2
271,Fill3,NoFill,1,3
271,Fill4,1.2MG,1,4
271,Fill5,NoFill,1,5
271,Fill6,NoFill,1,6
271,Fill7,NoFill,1,7
271,Fill8,NoFill,1,8
271,Fill9,NoFill,1,9
272,Fill1,1.7MG,1,1
272,Fill2,0.8MG,1,2
272,Fill3,1.2MG,1,3
272,Fill4,0.8MG,1,4
272,Fill5,NoFill,1,5
272,Fill6,NoFill,1,6
272,Fill7,1.7MG,1,7
272,Fill8,1.2MG,1,8
272,Fill9,NoFill,1,9
273,Fill1,2.4MG,1,1
273,Fill2,1.7MG,1,2
273,Fill3,1.2MG,1,3
273,Fill4,2.4MG,1,4
273,Fill5,3.0MG,1,5
273,Fill6,3.0MG,1,6
273,Fill7,NoFill,1,7
273,Fill8,NoFill,1,8
273,Fill9,0.8MG,1,9
274,Fill1,0.8MG,1,1
274,Fill2,0.8MG,1,2
274,Fill3,0.8MG,1,3
274,Fill4,NoFill,1,4
274,Fill5,NoFill,1,5
274,Fill6,1.7MG,1,6
274,Fill7,NoFill,1,7
274,Fill8,0.8MG,1,8
274,Fill9,NoFill,1,9
275,Fill1,1.7MG,1,1
275,Fill2,2.4MG,1,2
275,Fill3,0.8MG,1,3
275,Fill4,NoFill,1,4
275,Fill5,3.0MG,1,5
275,Fill6,NoFill,1,6
275,Fill7,0.8MG,1,7
275,Fill8,NoFill,1,8
275,Fill9,0.8MG,1,9
276,Fill1,1.7MG,1,1
276,Fill2,3.0MG,1,2
276,Fill3,0.8MG,1,3
276,Fill4,NoFill,1,4
276,Fill5,2.4MG,1,5
276,Fill6,3.0MG,1,6
276,Fill7,0.8MG,1,7
276,Fill8,2.4MG,1,8
276,Fill9,NoFill,1,9
277,Fill1,1.7MG,1,1
277,Fill2,1.2MG,1,2
277,Fill3,0.8MG,1,3
277,Fill4,0.8MG,1,4
277,Fill5,NoFill,1,5
277,Fill6,0.8MG,1,6
277,Fill7,NoFill,1,7
277,Fill8,NoFill,1,8
277,Fill9,NoFill,1,9
278,Fill1,1.2MG,1,1
278,Fill2,1.2MG,1,2
278,Fill3,NoFill,1,3
278,Fill4,0.8MG,1,4
278,Fill5,0.8MG,1,5
278,Fill6,1.2MG,1,6
278,Fill7,2.4MG,1,7
278,Fill8,NoFill,1,8
278,Fill9,NoFill,1,9
279,Fill1,0.8MG,1,1
279,Fill2,0.8MG,1,2
279,Fill3,0.8MG,1,3
279,Fill4,2.4MG,1,4
279,Fill5,1.7MG,1,5
279,Fill6,NoFill,1,6
279,Fill7,NoFill,1,7
279,Fill8,NoFill,1,8
279,Fill9,NoFill,1,9
280,Fill1,0.8MG,1,1
280,Fill2,0.8MG,1,2
280,Fill3,2.4MG,1,3
280,Fill4,1.2MG,1,4
280,Fill5,1.7MG,1,5
280,Fill6,1.7MG,1,6
280,Fill7,NoFill,1,7
280,Fill8,NoFill,1,8
280,Fill9,1.2MG,1,9
281,Fill1,0.8MG,1,1
281,Fill2,2.4MG,1,2
281,Fill3,0.8MG,1,3
281,Fill4,3.0MG,1,4
281,Fill5,2.4MG,1,5
281,Fill6,1.2MG,1,6
281,Fill7,1.7MG,1,7
281,Fill8,NoFill,1,8
281,Fill9,0.8MG,1,9
282,Fill1,0.8MG,1,1
282,Fill2,NoFill,1,2
282,Fill3,1.2MG,1,3
282,Fill4,3.0MG,1,4
282,Fill5,0.8MG,1,5
282,Fill6,1.7MG,1,6
282,Fill7,1.7MG,1,7
282,Fill8,1.2MG,1,8
282,Fill9,2.4MG,1,9
283,Fill1,1.2MG,1,1
283,Fill2,2.4MG,1,2
283,Fill3,2.4MG,1,3
283,Fill4,0.8MG,1,4
283,Fill5,NoFill,1,5
283,Fill6,NoFill,1,6
283,Fill7,1.7MG,1,7
283,Fill8,NoFill,1,8
283,Fill9,0.8MG,1,9
284,Fill1,0.8MG,1,1
284,Fill2,3.0MG,1,2
284,Fill3,0.8MG,1,3
284,Fill4,0.8MG,1,4
284,Fill5,0.8MG,1,5
284,Fill6,NoFill,1,6
284,Fill7,NoFill,1,7
284,Fill8,NoFill,1,8
284,Fill9,NoFill,1,9
285,Fill1,2.4MG,1,1
285,Fill2,0.8MG,1,2
285,Fill3,NoFill,1,3
285,Fill4,NoFill,1,4
285,Fill5,NoFill,1,5
285,Fill6,1.2MG,1,6
285,Fill7,3.0MG,1,7
285,Fill8,NoFill,1,8
285,Fill9,NoFill,1,9
286,Fill1,1.2MG,1,1
286,Fill2,0.8MG,1,2
286,Fill3,1.2MG,1,3
286,Fill4,0.8MG,1,4
286,Fill5,NoFill,1,5
286,Fill6,NoFill,1,6
286,Fill7,NoFill,1,7
286,Fill8,0.8MG,1,8
286,Fill9,NoFill,1,9
287,Fill1,0.8MG,1,1
287,Fill2,1.7MG,1,2
287,Fill3,NoFill,1,3
287,Fill4,1.2MG,1,4
287,Fill5,NoFill,1,5
287,Fill6,1.7MG,1,6
287,Fill7,NoFill,1,7
287,Fill8,1.7MG,1,8
287,Fill9,NoFill,1,9
288,Fill1,1.2MG,1,1
288,Fill2,1.2MG,1,2
288,Fill3,2.4MG,1,3
288,Fill4,1.2MG,1,4
288,Fill5,1.7MG,1,5
288,Fill6,1.2MG,1,6
288,Fill7,0.8MG,1,7
288,Fill8,NoFill,1,8
288,Fill9,NoFill,1,9
289,Fill1,1.2MG,1,1
289,Fill2,0.8MG,1,2
289,Fill3,NoFill,1,3
289,Fill4,1.2MG,1,4
289,Fill5,2.4MG,1,5
289,Fill6,NoFill,1,6
289,Fill7,NoFill,1,7
289,Fill8,3.0MG,1,8
289,Fill9,NoFill,1,9
290,Fill1,1.2MG,1,1
290,Fill2,1.2MG,1,2
290,Fill3,1.7MG,1,3
290,Fill4,0.8MG,1,4
290,Fill5,NoFill,1,5
290,Fill6,NoFill,1,6
290,Fill7,1.7MG,1,7
290,Fill8,1.7MG,1,8
290,Fill9,NoFill,1,9
291,Fill1,0.8MG,1,1
291,Fill2,3.0MG,1,2
291,Fill3,NoFill,1,3
291,Fill4,3.0MG,1,4
291,Fill5,NoFill,1,5
291,Fill6,NoFill,1,6
291,Fill7,3.0MG,1,7
291,Fill8,NoFill,1,8
291,Fill9,NoFill,1,9
292,Fill1,0.8MG,1,1
292,Fill2,0.8MG,1,2
292,Fill3,2.4MG,1,3
292,Fill4,NoFill,1,4
292,Fill5,1.7MG,1,5
292,Fill6,1.7MG,1,6
292,Fill7,0.8MG,1,7
292,Fill8,1.2MG,1,8
292,Fill9,NoFill,1,9
293,Fill1,0.8MG,1,1
293,Fill2,0.8MG,1,2
293,Fill3,1.2MG,1,3
293,Fill4,2.4MG,1,4
293,Fill5,3.0MG,1,5
293,Fill6,1.2MG,1,6
293,Fill7,2.4MG,1,7
293,Fill8,2.4MG,1,8
293,Fill9,NoFill,1,9
294,Fill1,2.4MG,1,1
294,Fill2,1.7MG,1,2
294,Fill3,3.0MG,1,3
294,Fill4,0.8MG,1,4
294,Fill5,NoFill,1,5
294,Fill6,2.4MG,1,6
294,Fill7,1.7MG,1,7
294,Fill8,0.8MG,1,8
294,Fill9,NoFill,1,9
295,Fill1,0.8MG,1,1
295,Fill2,0.8MG,1,2
295,Fill3,0.8MG,1,3
295,Fill4,1.2MG,1,4
295,Fill5,NoFill,1,5
295,Fill6,NoFill,1,6
295,Fill7,NoFill,1,7
295,Fill8,2.4MG,1,8
295,Fill9,0.8MG,1,9
296,Fill1,0.8MG,1,1
296,Fill2,0.8MG,1,2
296,Fill3,1.2MG,1,3
296,Fill4,NoFill,1,4
296,Fill5,NoFill,1,5
296,Fill6,NoFill,1,6
296,Fill7,NoFill,1,7
296,Fill8,0.8MG,1,8
296,Fill9,NoFill,1,9
297,Fill1,3.0MG,1,1
297,Fill2,0.8MG,1,2
297,Fill3,NoFill,1,3
297,Fill4,NoFill,1,4
297,Fill5,0.8MG,1,5
297,Fill6,1.2MG,1,6
297,Fill7,2.4MG,1,7
297,Fill8,0.8MG,1,8
297,Fill9,3.0MG,1,9
298,Fill1,0.8MG,1,1
298,Fill2,1.7MG,1,2
298,Fill3,NoFill,1,3
298,Fill4,NoFill,1,4
298,Fill5,0.8MG,1,5
298,Fill6,NoFill,1,6
298,Fill7,NoFill,1,7
298,Fill8,2.4MG,1,8
298,Fill9,0.8MG,1,9
299,Fill1,2.4MG,1,1
299,Fill2,1.7MG,1,2
299,Fill3,NoFill,1,3
299,Fill4,NoFill,1,4
299,Fill5,0.8MG,1,5
299,Fill6,1.2MG,1,6
299,Fill7,NoFill,1,7
299,Fill8,NoFill,1,8
299,Fill9,NoFill,1,9
300,Fill1,1.2MG,1,1
300,Fill2,0.8MG,1,2
300,Fill3,NoFill,1,3
300,Fill4,NoFill,1,4
300,Fill5,0.8MG,1,5
300,Fill6,1.7MG,1,6
300,Fill7,1.7MG,1,7
300,Fill8,1.2MG,1,8
300,Fill9,0.8MG,1,9
301,Fill1,2.4MG,1,1
301,Fill2,0.8MG,1,2
301,Fill3,NoFill,1,3
301,Fill4,NoFill,1,4
301,Fill5,1.7MG,1,5
301,Fill6,0.8MG,1,6
301,Fill7,NoFill,1,7
301,Fill8,NoFill,1,8
301,Fill9,NoFill,1,9
302,Fill1,0.8MG,1,1
302,Fill2,0.8MG,1,2
302,Fill3,NoFill,1,3
302,Fill4,0.8MG,1,4
302,Fill5,NoFill,1,5
302,Fill6,2.4MG,1,6
302,Fill7,NoFill,1,7
302,Fill8,NoFill,1,8
302,Fill9,NoFill,1,9
303,Fill1,0.8MG,1,1
303,Fill2,1.2MG,1,2
303,Fill3,0.8MG,1,3
303,Fill4,1.2MG,1,4
303,Fill5,0.8MG,1,5
303,Fill6,NoFill,1,6
303,Fill7,1.7MG,1,7
303,Fill8,NoFill,1,8
303,Fill9,NoFill,1,9
304,Fill1,2.4MG,1,1
304,Fill2,1.2MG,1,2
304,Fill3,1.2MG,1,3
304,Fill4,1.2MG,1,4
304,Fill5,NoFill,1,5
304,Fill6,NoFill,1,6
304,Fill7,2.4MG,1,7
304,Fill8,0.8MG,1,8
304,Fill9,0.8MG,1,9
305,Fill1,0.8MG,1,1
305,Fill2,0.8MG,1,2
305,Fill3,1.2MG,1,3
305,Fill4,1.2MG,1,4
305,Fill5,NoFill,1,5
305,Fill6,0.8MG,1,6
305,Fill7,1.2MG,1,7
305,Fill8,NoFill,1,8
305,Fill9,NoFill,1,9
306,Fill1,1.2MG,1,1
306,Fill2,1.2MG,1,2
306,Fill3,0.8MG,1,3
306,Fill4,1.2MG,1,4
306,Fill5,0.8MG,1,5
306,Fill6,NoFill,1,6
306,Fill7,0.8MG,1,7
306,Fill8,1.7MG,1,8
306,Fill9,1.7MG,1,9
307,Fill1,0.8MG,1,1
307,Fill2,0.8MG,1,2
307,Fill3,0.8MG,1,3
307,Fill4,1.7MG,1,4
307,Fill5,NoFill,1,5
307,Fill6,NoFill,1,6
307,Fill7,NoFill,1,7
307,Fill8,0.8MG,1,8
307,Fill9,1.2MG,1,9
308,Fill1,0.8MG,1,1
308,Fill2,NoFill,1,2
308,Fill3,0.8MG,1,3
308,Fill4,1.7MG,1,4
308,Fill5,1.7MG,1,5
308,Fill6,1.2MG,1,6
308,Fill7,0.8MG,1,7
308,Fill8,3.0MG,1,8
308,Fill9,0.8MG,1,9
309,Fill1,1.2MG,1,1
309,Fill2,2.4MG,1,2
309,Fill3,1.2MG,1,3
309,Fill4,NoFill,1,4
309,Fill5,NoFill,1,5
309,Fill6,1.2MG,1,6
309,Fill7,NoFill,1,7
309,Fill8,0.8MG,1,8
309,Fill9,NoFill,1,9
310,Fill1,0.8MG,1,1
310,Fill2,3.0MG,1,2
310,Fill3,1.2MG,1,3
310,Fill4,1.7MG,1,4
310,Fill5,NoFill,1,5
310,Fill6,NoFill,1,6
310,Fill7,1.7MG,1,7
310,Fill8,1.7MG,1,8
310,Fill9,NoFill,1,9
311,Fill1,3.0MG,1,1
311,Fill2,0.8MG,1,2
311,Fill3,2.4MG,1,3
311,Fill4,2.4MG,1,4
311,Fill5,NoFill,1,5
311,Fill6,1.2MG,1,6
311,Fill7,NoFill,1,7
311,Fill8,NoFill,1,8
311,Fill9,NoFill,1,9
312,Fill1,0.8MG,1,1
312,Fill2,1.7MG,1,2
312,Fill3,0.8MG,1,3
312,Fill4,0.8MG,1,4
312,Fill5,1.2MG,1,5
312,Fill6,0.8MG,1,6
312,Fill7,3.0MG,1,7
312,Fill8,NoFill,1,8
312,Fill9,1.2MG,1,9
313,Fill1,3.0MG,1,1
313,Fill2,2.4MG,1,2
313,Fill3,NoFill,1,3
313,Fill4,NoFill,1,4
313,Fill5,0.8MG,1,5
313,Fill6,NoFill,1,6
313,Fill7,NoFill,1,7
313,Fill8,1.7MG,1,8
313,Fill9,NoFill,1,9
314,Fill1,0.8MG,1,1
314,Fill2,0.8MG,1,2
314,Fill3,1.7MG,1,3
314,Fill4,3.0MG,1,4
314,Fill5,NoFill,1,5
314,Fill6,0.8MG,1,6
314,Fill7,3.0MG,1,7
314,Fill8,NoFill,1,8
314,Fill9,NoFill,1,9
315,Fill1,0.8MG,1,1
315,Fill2,2.4MG,1,2
315,Fill3,1.7MG,1,3
315,Fill4,0.8MG,1,4
315,Fill5,NoFill,1,5
315,Fill6,NoFill,1,6
315,Fill7,0.8MG,1,7
315,Fill8,2.4MG,1,8
315,Fill9,NoFill,1,9
316,Fill1,3.0MG,1,1
316,Fill2,0.8MG,1,2
316,Fill3,1.7MG,1,3
316,Fill4,0.8MG,1,4
316,Fill5,NoFill,1,5
316,Fill6,1.2MG,1,6
316,Fill7,0.8MG,1,7
316,Fill8,1.2MG,1,8
316,Fill9,2.4MG,1,9
317,Fill1,1.2MG,1,1
317,Fill2,1.2MG,1,2
317,Fill3,1.7MG,1,3
317,Fill4,1.2MG,1,4
317,Fill5,NoFill,1,5
317,Fill6,1.2MG,1,6
317,Fill7,1.2MG,1,7
317,Fill8,1.2MG,1,8
317,Fill9,NoFill,1,9
318,Fill1,0.8MG,1,1
318,Fill2,0.8MG,1,2
318,Fill3,2.4MG,1,3
318,Fill4,1.7MG,1,4
318,Fill5,NoFill,1,5
318,Fill6,NoFill,1,6
318,Fill7,0.8MG,1,7
318,Fill8,3.0MG,1,8
318,Fill9,NoFill,1,9
319,Fill1,1.2MG,1,1
319,Fill2,1.7MG,1,2
319,Fill3,NoFill,1,3
319,Fill4,2.4MG,1,4
319,Fill5,NoFill,1,5
319,Fill6,NoFill,1,6
319,Fill7,NoFill,1,7
319,Fill8,NoFill,1,8
319,Fill9,NoFill,1,9
320,Fill1,0.8MG,1,1
320,Fill2,NoFill,1,2
320,Fill3,NoFill,1,3
320,Fill4,0.8MG,1,4
320,Fill5,0.8MG,1,5
320,Fill6,NoFill,1,6
320,Fill7,NoFill,1,7
320,Fill8,0.8MG,1,8
320,Fill9,NoFill,1,9
321,Fill1,3.0MG,1,1
321,Fill2,1.7MG,1,2
321,Fill3,3.0MG,1,3
321,Fill4,NoFill,1,4
321,Fill5,1.2MG,1,5
321,Fill6,0.8MG,1,6
321,Fill7,NoFill,1,7
321,Fill8,NoFill,1,8
321,Fill9,NoFill,1,9
322,Fill1,0.8MG,1,1
322,Fill2,2.4MG,1,2
322,Fill3,1.2MG,1,3
322,Fill4,0.8MG,1,4
322,Fill5,NoFill,1,5
322,Fill6,1.2MG,1,6
322,Fill7,NoFill,1,7
322,Fill8,NoFill,1,8
322,Fill9,NoFill,1,9
323,Fill1,1.7MG,1,1
323,Fill2,1.2MG,1,2
323,Fill3,0.8MG,1,3
323,Fill4,NoFill,1,4
323,Fill5,0.8MG,1,5
323,Fill6,0.8MG,1,6
323,Fill7,0.8MG,1,7
323,Fill8,NoFill,1,8
323,Fill9,NoFill,1,9
324,Fill1,0.8MG,1,1
324,Fill2,0.8MG,1,2
324,Fill3,3.0MG,1,3
324,Fill4,NoFill,1,4
324,Fill5,NoFill,1,5
324,Fill6,NoFill,1,6
324,Fill7,3.0MG,1,7
324,Fill8,NoFill,1,8
324,Fill9,NoFill,1,9
325,Fill1,1.2MG,1,1
325,Fill2,1.7MG,1,2
325,Fill3,3.0MG,1,3
325,Fill4,2.4MG,1,4
325,Fill5,NoFill,1,5
325,Fill6,NoFill,1,6
325,Fill7,NoFill,1,7
325,Fill8,NoFill,1,8
325,Fill9,2.4MG,1,9
326,Fill1,1.2MG,1,1
326,Fill2,1.7MG,1,2
326,Fill3,3.0MG,1,3
326,Fill4,NoFill,1,4
326,Fill5,NoFill,1,5
326,Fill6,NoFill,1,6
326,Fill7,NoFill,1,7
326,Fill8,NoFill,1,8
326,Fill9,NoFill,1,9
327,Fill1,1.2MG,1,1
327,Fill2,1.2MG,1,2
327,Fill3,1.7MG,1,3
327,Fill4,1.2MG,1,4
327,Fill5,0.8MG,1,5
327,Fill6,1.2MG,1,6
327,Fill7,NoFill,1,7
327,Fill8,NoFill,1,8
327,Fill9,NoFill,1,9
328,Fill1,0.8MG,1,1
328,Fill2,1.2MG,1,2
328,Fill3,1.2MG,1,3
328,Fill4,0.8MG,1,4
328,Fill5,NoFill,1,5
328,Fill6,2.4MG,1,6
328,Fill7,NoFill,1,7
328,Fill8,NoFill,1,8
328,Fill9,1.2MG,1,9
329,Fill1,0.8MG,1,1
329,Fill2,3.0MG,1,2
329,Fill3,1.2MG,1,3
329,Fill4,NoFill,1,4
329,Fill5,1.2MG,1,5
329,Fill6,3.0MG,1,6
329,Fill7,2.4MG,1,7
329,Fill8,NoFill,1,8
329,Fill9,NoFill,1,9
330,Fill1,1.2MG,1,1
330,Fill2,0.8MG,1,2
330,Fill3,NoFill,1,3
330,Fill4,0.8MG,1,4
330,Fill5,1.7MG,1,5
330,Fill6,1.7MG,1,6
330,Fill7,NoFill,1,7
330,Fill8,NoFill,1,8
330,Fill9,NoFill,1,9
331,Fill1,2.4MG,1,1
331,Fill2,0.8MG,1,2
331,Fill3,1.7MG,1,3
331,Fill4,0.8MG,1,4
331,Fill5,1.7MG,1,5
331,Fill6,1.2MG,1,6
331,Fill7,NoFill,1,7
331,Fill8,1.2MG,1,8
331,Fill9,NoFill,1,9
332,Fill1,0.8MG,1,1
332,Fill2,3.0MG,1,2
332,Fill3,0.8MG,1,3
332,Fill4,0.8MG,1,4
332,Fill5,NoFill,1,5
332,Fill6,NoFill,1,6
332,Fill7,NoFill,1,7
332,Fill8,NoFill,1,8
332,Fill9,NoFill,1,9
333,Fill1,0.8MG,1,1
333,Fill2,2.4MG,1,2
333,Fill3,2.4MG,1,3
333,Fill4,NoFill,1,4
333,Fill5,NoFill,1,5
333,Fill6,1.2MG,1,6
333,Fill7,NoFill,1,7
333,Fill8,NoFill,1,8
333,Fill9,NoFill,1,9
334,Fill1,1.2MG,1,1
334,Fill2,0.8MG,1,2
334,Fill3,1.7MG,1,3
334,Fill4,1.7MG,1,4
334,Fill5,NoFill,1,5
334,Fill6,0.8MG,1,6
334,Fill7,0.8MG,1,7
334,Fill8,NoFill,1,8
334,Fill9,2.4MG,1,9
335,Fill1,0.8MG,1,1
335,Fill2,1.2MG,1,2
335,Fill3,0.8MG,1,3
335,Fill4,3.0MG,1,4
335,Fill5,2.4MG,1,5
335,Fill6,NoFill,1,6
335,Fill7,NoFill,1,7
335,Fill8,NoFill,1,8
335,Fill9,NoFill,1,9
336,Fill1,1.7MG,1,1
336,Fill2,0.8MG,1,2
336,Fill3,NoFill,1,3
336,Fill4,0.8MG,1,4
336,Fill5,3.0MG,1,5
336,Fill6,3.0MG,1,6
336,Fill7,1.7MG,1,7
336,Fill8,1.2MG,1,8
336,Fill9,NoFill,1,9
337,Fill1,0.8MG,1,1
337,Fill2,0.8MG,1,2
337,Fill3,1.7MG,1,3
337,Fill4,NoFill,1,4
337,Fill5,1.7MG,1,5
337,Fill6,NoFill,1,6
337,Fill7,NoFill,1,7
337,Fill8,NoFill,1,8
337,Fill9,NoFill,1,9
338,Fill1,1.7MG,1,1
338,Fill2,1.2MG,1,2
338,Fill3,0.8MG,1,3
338,Fill4,2.4MG,1,4
338,Fill5,NoFill,1,5
338,Fill6,0.8MG,1,6
338,Fill7,NoFill,1,7
338,Fill8,1.7MG,1,8
338,Fill9,NoFill,1,9
339,Fill1,1.2MG,1,1
339,Fill2,3.0MG,1,2
339,Fill3,0.8MG,1,3
339,Fill4,1.2MG,1,4
339,Fill5,NoFill,1,5
339,Fill6,NoFill,1,6
339,Fill7,NoFill,1,7
339,Fill8,NoFill,1,8
339,Fill9,NoFill,1,9
340,Fill1,2.4MG,1,1
340,Fill2,1.7MG,1,2
340,Fill3,0.8MG,1,3
340,Fill4,2.4MG,1,4
340,Fill5,2.4MG,1,5
340,Fill6,NoFill,1,6
340,Fill7,NoFill,1,7
340,Fill8,NoFill,1,8
340,Fill9,NoFill,1,9
341,Fill1,1.7MG,1,1
341,Fill2,1.2MG,1,2
341,Fill3,1.7MG,1,3
341,Fill4,NoFill,1,4
341,Fill5,3.0MG,1,5
341,Fill6,3.0MG,1,6
341,Fill7,1.7MG,1,7
341,Fill8,NoFill,1,8
341,Fill9,3.0MG,1,9
342,Fill1,0.8MG,1,1
342,Fill2,0.8MG,1,2
342,Fill3,NoFill,1,3
342,Fill4,1.7MG,1,4
342,Fill5,NoFill,1,5
342,Fill6,NoFill,1,6
342,Fill7,NoFill,1,7
342,Fill8,NoFill,1,8
342,Fill9,1.7MG,1,9
343,Fill1,0.8MG,1,1
343,Fill2,1.2MG,1,2
343,Fill3,1.7MG,1,3
343,Fill4,NoFill,1,4
343,Fill5,0.8MG,1,5
343,Fill6,NoFill,1,6
343,Fill7,NoFill,1,7
343,Fill8,0.8MG,1,8
343,Fill9,NoFill,1,9
344,Fill1,1.2MG,1,1
344,Fill2,0.8MG,1,2
344,Fill3,0.8MG,1,3
344,Fill4,0.8MG,1,4
344,Fill5,0.8MG,1,5
344,Fill6,NoFill,1,6
344,Fill7,0.8MG,1,7
344,Fill8,NoFill,1,8
344,Fill9,1.7MG,1,9
345,Fill1,0.8MG,1,1
345,Fill2,NoFill,1,2
345,Fill3,1.2MG,1,3
345,Fill4,NoFill,1,4
345,Fill5,NoFill,1,5
345,Fill6,0.8MG,1,6
345,Fill7,NoFill,1,7
345,Fill8,NoFill,1,8
345,Fill9,1.7MG,1,9
346,Fill1,1.2MG,1,1
346,Fill2,2.4MG,1,2
346,Fill3,0.8MG,1,3
346,Fill4,1.2MG,1,4
346,Fill5,0.8MG,1,5
346,Fill6,NoFill,1,6
346,Fill7,NoFill,1,7
346,Fill8,1.2MG,1,8
346,Fill9,NoFill,1,9
347,Fill1,3.0MG,1,1
347,Fill2,2.4MG,1,2
347,Fill3,1.2MG,1,3
347,Fill4,NoFill,1,4
347,Fill5,NoFill,1,5
347,Fill6,3.0MG,1,6
347,Fill7,2.4MG,1,7
347,Fill8,NoFill,1,8
347,Fill9,NoFill,1,9
348,Fill1,0.8MG,1,1
348,Fill2,1.2MG,1,2
348,Fill3,NoFill,1,3
348,Fill4,0.8MG,1,4
348,Fill5,NoFill,1,5
348,Fill6,NoFill,1,6
348,Fill7,0.8MG,1,7
348,Fill8,NoFill,1,8
348,Fill9,NoFill,1,9
349,Fill1,0.8MG,1,1
349,Fill2,0.8MG,1,2
349,Fill3,NoFill,1,3
349,Fill4,NoFill,1,4
349,Fill5,NoFill,1,5
349,Fill6,0.8MG,1,6
349,Fill7,NoFill,1,7
349,Fill8,NoFill,1,8
349,Fill9,NoFill,1,9
350,Fill1,0.8MG,1,1
350,Fill2,2.4MG,1,2
350,Fill3,1.2MG,1,3
350,Fill4,NoFill,1,4
350,Fill5,0.8MG,1,5
350,Fill6,NoFill,1,6
350,Fill7,1.7MG,1,7
350,Fill8,NoFill,1,8
350,Fill9,1.2MG,1,9
351,Fill1,0.8MG,1,1
351,Fill2,1.7MG,1,2
351,Fill3,1.2MG,1,3
351,Fill4,1.2MG,1,4
351,Fill5,NoFill,1,5
351,Fill6,0.8MG,1,6
351,Fill7,NoFill,1,7
