## Collection Inspection (390 elements)

### Word Elements

| text | x0 | top | x1 | bottom | font_family | font_variant | size | bold | italic | source | confidence | color |
| 564 | 209 | 565 | 230 | 1 | 20 | #000000 | #000080 | 0 |
| 660 | 209 | 661 | 230 | 1 | 20 | #000000 | #000080 | 0 |
| 52 | 210 | 740 | 229 | 688 | 19 | #000000 | #ffff99 | 0 |
| 51 | 229 | 741 | 230 | 690 | 1 | #000000 | #000080 | 0 |
| 60 | 229 | 741 | 230 | 681 | 1 | #000000 | #000080 | 0 |
| 60 | 229 | 61 | 245 | 1 | 16 | #000000 | #000080 | 0 |
| 740 | 229 | 741 | 245 | 1 | 16 | #000000 | #000080 | 0 |
| 60 | 230 | 112 | 245 | 52 | 15 | #000000 | #ccffcc | 0 |
| 112 | 230 | 113 | 245 | 1 | 15 | #000000 | #000080 | 0 |
| 235 | 230 | 236 | 245 | 1 | 15 | #000000 | #000080 | 0 |
| 235 | 230 | 264 | 245 | 29 | 15 | #000000 | #ccffcc | 0 |
| 264 | 230 | 265 | 245 | 1 | 15 | #000000 | #000080 | 0 |
| 310 | 230 | 311 | 245 | 1 | 15 | #000000 | #000080 | 0 |
| 310 | 230 | 344 | 245 | 34 | 15 | #000000 | #ccffcc | 0 |
| 344 | 230 | 345 | 245 | 1 | 15 | #000000 | #000080 | 0 |
| 376 | 230 | 377 | 245 | 1 | 15 | #000000 | #000080 | 0 |
| 376 | 230 | 416 | 245 | 40 | 15 | #000000 | #ccffcc | 0 |
| 416 | 230 | 417 | 245 | 1 | 15 | #000000 | #000080 | 0 |
| 637 | 230 | 638 | 245 | 1 | 15 | #000000 | #000080 | 0 |
| 638 | 230 | 678 | 245 | 40 | 15 | #000000 | #ccffcc | 0 |
| 677 | 230 | 678 | 245 | 1 | 15 | #000000 | #000080 | 0 |
| 60 | 244 | 741 | 245 | 681 | 1 | #000000 | #000080 | 0 |
| 226 | 255 | 733 | 256 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 255 | 227 | 270 | 1 | 15 | #000000 | #000000 | 0 |
| 732 | 255 | 733 | 270 | 1 | 15 | #000000 | #000000 | 0 |
| 453 | 255 | 454 | 270 | 1 | 14 | #000000 | #000000 | 0 |
| 623 | 255 | 624 | 270 | 1 | 14 | #000000 | #000000 | 0 |
| 226 | 269 | 733 | 270 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 270 | 733 | 270 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 270 | 227 | 284 | 1 | 15 | #000000 | #000000 | 0 |
| 732 | 270 | 733 | 284 | 1 | 15 | #000000 | #000000 | 0 |
| 453 | 270 | 454 | 284 | 1 | 14 | #000000 | #000000 | 0 |
| 623 | 270 | 624 | 284 | 1 | 14 | #000000 | #000000 | 0 |
| 226 | 284 | 733 | 284 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 284 | 733 | 285 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 284 | 227 | 299 | 1 | 15 | #000000 | #000000 | 0 |
| 732 | 284 | 733 | 299 | 1 | 15 | #000000 | #000000 | 0 |
| 453 | 284 | 454 | 299 | 1 | 14 | #000000 | #000000 | 0 |
| 623 | 284 | 624 | 299 | 1 | 14 | #000000 | #000000 | 0 |
| 226 | 298 | 733 | 299 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 310 | 733 | 311 | 506 | 1 | #000000 | #000080 | 0 |
| 226 | 310 | 227 | 325 | 1 | 15 | #000000 | #000080 | 0 |
| 732 | 310 | 733 | 325 | 1 | 15 | #000000 | #000080 | 0 |
| 361 | 310 | 362 | 324 | 1 | 14 | #000000 | #000080 | 0 |
| 404 | 310 | 405 | 324 | 1 | 14 | #000000 | #000080 | 0 |
| 470 | 310 | 471 | 324 | 1 | 14 | #000000 | #000080 | 0 |
| 536 | 310 | 537 | 324 | 1 | 14 | #000000 | #000080 | 0 |
| 623 | 310 | 624 | 324 | 1 | 14 | #000000 | #000080 | 0 |
| 709 | 310 | 710 | 324 | 1 | 14 | #000000 | #000080 | 0 |
| 226 | 324 | 733 | 325 | 506 | 1 | #000000 | #000080 | 0 |
| 51 | 340 | 741 | 341 | 690 | 1 | #000000 | #000080 | 0 |
| 51 | 340 | 52 | 361 | 1 | 21 | #000000 | #000080 | 0 |
| 740 | 340 | 741 | 361 | 1 | 21 | #000000 | #000080 | 0 |
| 103 | 340 | 104 | 360 | 1 | 20 | #000000 | #000080 | 0 |
| 159 | 340 | 160 | 360 | 1 | 20 | #000000 | #000080 | 0 |
| 278 | 340 | 279 | 360 | 1 | 20 | #000000 | #000080 | 0 |
| 304 | 340 | 305 | 360 | 1 | 20 | #000000 | #000080 | 0 |
| 393 | 340 | 394 | 360 | 1 | 20 | #000000 | #000080 | 0 |
| 564 | 340 | 565 | 360 | 1 | 20 | #000000 | #000080 | 0 |
| 660 | 340 | 661 | 360 | 1 | 20 | #000000 | #000080 | 0 |
| 52 | 341 | 740 | 360 | 688 | 19 | #000000 | #ffff99 | 0 |
| 51 | 360 | 741 | 361 | 690 | 1 | #000000 | #000080 | 0 |
| 60 | 360 | 741 | 361 | 681 | 1 | #000000 | #000080 | 0 |
| 60 | 360 | 61 | 376 | 1 | 16 | #000000 | #000080 | 0 |
| 740 | 360 | 741 | 376 | 1 | 16 | #000000 | #000080 | 0 |
| 60 | 360 | 112 | 376 | 52 | 15 | #000000 | #ccffcc | 0 |
| 112 | 360 | 113 | 376 | 1 | 15 | #000000 | #000080 | 0 |
| 235 | 360 | 236 | 376 | 1 | 15 | #000000 | #000080 | 0 |
| 235 | 360 | 264 | 376 | 29 | 15 | #000000 | #ccffcc | 0 |
| 264 | 360 | 265 | 376 | 1 | 15 | #000000 | #000080 | 0 |
| 310 | 360 | 311 | 376 | 1 | 15 | #000000 | #000080 | 0 |
| 310 | 360 | 344 | 376 | 34 | 15 | #000000 | #ccffcc | 0 |
| 344 | 360 | 345 | 376 | 1 | 15 | #000000 | #000080 | 0 |
| 376 | 360 | 377 | 376 | 1 | 15 | #000000 | #000080 | 0 |
| 376 | 360 | 416 | 376 | 40 | 15 | #000000 | #ccffcc | 0 |
| 416 | 360 | 417 | 376 | 1 | 15 | #000000 | #000080 | 0 |
| 637 | 360 | 638 | 376 | 1 | 15 | #000000 | #000080 | 0 |
| 638 | 360 | 678 | 376 | 40 | 15 | #000000 | #ccffcc | 0 |
| 677 | 360 | 678 | 376 | 1 | 15 | #000000 | #000080 | 0 |
| 60 | 375 | 741 | 376 | 681 | 1 | #000000 | #000080 | 0 |
| 226 | 386 | 733 | 387 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 386 | 227 | 401 | 1 | 15 | #000000 | #000000 | 0 |
| 732 | 386 | 733 | 401 | 1 | 15 | #000000 | #000000 | 0 |
| 453 | 386 | 454 | 401 | 1 | 14 | #000000 | #000000 | 0 |
| 623 | 386 | 624 | 401 | 1 | 14 | #000000 | #000000 | 0 |
| 226 | 400 | 733 | 401 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 401 | 733 | 401 | 506 | 0 | #000000 | #000000 | 0 |
| 226 | 401 | 227 | 415 | 1 | 15 | #000000 | #000000 | 0 |
| 732 | 401 | 733 | 415 | 1 | 15 | #000000 | #000000 | 0 |
| 453 | 401 | 454 | 415 | 1 | 14 | #000000 | #000000 | 0 |
| 623 | 401 | 624 | 415 | 1 | 14 | #000000 | #000000 | 0 |
| 226 | 415 | 733 | 415 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 415 | 733 | 416 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 415 | 227 | 430 | 1 | 15 | #000000 | #000000 | 0 |
| 732 | 415 | 733 | 430 | 1 | 15 | #000000 | #000000 | 0 |
| 453 | 415 | 454 | 430 | 1 | 14 | #000000 | #000000 | 0 |
| 623 | 415 | 624 | 430 | 1 | 14 | #000000 | #000000 | 0 |
| 226 | 429 | 733 | 430 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 429 | 733 | 430 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 429 | 227 | 444 | 1 | 15 | #000000 | #000000 | 0 |
| 732 | 429 | 733 | 444 | 1 | 15 | #000000 | #000000 | 0 |
| 453 | 430 | 454 | 444 | 1 | 14 | #000000 | #000000 | 0 |
| 623 | 430 | 624 | 444 | 1 | 14 | #000000 | #000000 | 0 |
| 226 | 443 | 733 | 444 | 506 | 1 | #000000 | #000000 | 0 |
| 226 | 455 | 733 | 456 | 506 | 1 | #000000 | #000080 | 0 |
| 226 | 455 | 227 | 470 | 1 | 15 | #000000 | #000080 | 0 |
| 732 | 455 | 733 | 470 | 1 | 15 | #000000 | #000080 | 0 |
| 361 | 455 | 362 | 470 | 1 | 14 | #000000 | #000080 | 0 |
| 404 | 455 | 405 | 470 | 1 | 14 | #000000 | #000080 | 0 |
| 470 | 455 | 471 | 470 | 1 | 14 | #000000 | #000080 | 0 |
| 536 | 455 | 537 | 470 | 1 | 14 | #000000 | #000080 | 0 |
| 623 | 455 | 624 | 470 | 1 | 14 | #000000 | #000080 | 0 |
| 709 | 455 | 710 | 470 | 1 | 14 | #000000 | #000080 | 0 |
| 226 | 469 | 733 | 470 | 506 | 1 | #000000 | #000080 | 0 |
| 226 | 470 | 733 | 470 | 506 | 1 | #000000 | #000080 | 0 |
| 226 | 470 | 227 | 484 | 1 | 15 | #000000 | #000080 | 0 |
| 732 | 470 | 733 | 484 | 1 | 15 | #000000 | #000080 | 0 |
| 361 | 470 | 362 | 484 | 1 | 14 | #000000 | #000080 | 0 |
| 404 | 470 | 405 | 484 | 1 | 14 | #000000 | #000080 | 0 |
| 470 | 470 | 471 | 484 | 1 | 14 | #000000 | #000080 | 0 |
| 536 | 470 | 537 | 484 | 1 | 14 | #000000 | #000080 | 0 |
| 623 | 470 | 624 | 484 | 1 | 14 | #000000 | #000080 | 0 |
| 709 | 470 | 710 | 484 | 1 | 14 | #000000 | #000080 | 0 |
| 226 | 484 | 733 | 484 | 506 | 1 | #000000 | #000080 | 0 |
| 52 | 557 | 741 | 560 | 689 | 3 | #000000 | #c0c0c0 | 0 |

### Table Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 49 | 82 | 741 | 487 | table |

### Abandon Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 54 | 563 | 374 | 574 | abandon |
| 552 | 564 | 738 | 586 | abandon |
