## Collection Inspection (748 elements)

### Table Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 28 | 9 | 735 | 565 | table |
| 40 | 65 | 730 | 561 | table |
| 40 | 66 | 729 | 558 | table |

### Abandon Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 692 | 19 | 740 | 41 | abandon |
| 368 | 581 | 423 | 593 | abandon |

### Word Elements

| text | x0 | top | x1 | bottom | font_family | font_variant | size | bold | italic | source | confidence | color |
### Table-Cell Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 681 | 66 | 729 | 79 | table-cell |
| 681 | 66 | 729 | 79 | table-cell |
| 206 | 66 | 324 | 79 | table-cell |
| 206 | 66 | 324 | 79 | table-cell |
| 325 | 66 | 441 | 79 | table-cell |
| 325 | 66 | 441 | 79 | table-cell |
| 527 | 66 | 566 | 79 | table-cell |
| 527 | 66 | 566 | 79 | table-cell |
| 613 | 66 | 683 | 79 | table-cell |
| 613 | 66 | 683 | 79 | table-cell |
| 565 | 66 | 612 | 79 | table-cell |
| 565 | 66 | 612 | 79 | table-cell |
| 96 | 66 | 205 | 79 | table-cell |
| 96 | 66 | 205 | 79 | table-cell |
| 41 | 66 | 96 | 79 | table-cell |
| 41 | 66 | 96 | 79 | table-cell |
| 441 | 66 | 527 | 79 | table-cell |
| 441 | 66 | 527 | 79 | table-cell |
| 41 | 93 | 96 | 119 | table-cell |
| 41 | 93 | 96 | 119 | table-cell |
| 96 | 93 | 205 | 119 | table-cell |
| 96 | 93 | 205 | 119 | table-cell |
| 206 | 93 | 324 | 119 | table-cell |
| 206 | 93 | 324 | 119 | table-cell |
| 325 | 93 | 441 | 119 | table-cell |
| 325 | 93 | 441 | 119 | table-cell |
| 441 | 93 | 527 | 119 | table-cell |
| 441 | 93 | 527 | 119 | table-cell |
| 527 | 93 | 566 | 119 | table-cell |
| 527 | 93 | 566 | 119 | table-cell |
| 565 | 93 | 612 | 119 | table-cell |
| 565 | 93 | 612 | 119 | table-cell |
| 613 | 93 | 683 | 119 | table-cell |
| 613 | 93 | 683 | 119 | table-cell |
| 681 | 93 | 729 | 119 | table-cell |
| 681 | 93 | 729 | 119 | table-cell |
| 41 | 93 | 96 | 104 | table-cell |
| 41 | 93 | 96 | 104 | table-cell |
| 96 | 93 | 205 | 104 | table-cell |
| 96 | 93 | 205 | 104 | table-cell |
| 206 | 93 | 324 | 104 | table-cell |
| 206 | 93 | 324 | 104 | table-cell |
| 325 | 93 | 441 | 104 | table-cell |
| 325 | 93 | 441 | 104 | table-cell |
| 441 | 93 | 527 | 104 | table-cell |
| 441 | 93 | 527 | 104 | table-cell |
| 527 | 93 | 566 | 104 | table-cell |
| 527 | 93 | 566 | 104 | table-cell |
| 565 | 93 | 612 | 104 | table-cell |
| 565 | 93 | 612 | 104 | table-cell |
| 613 | 93 | 683 | 104 | table-cell |
| 613 | 93 | 683 | 104 | table-cell |
| 681 | 93 | 728 | 104 | table-cell |
| 681 | 93 | 728 | 104 | table-cell |
| 41 | 116 | 96 | 140 | table-cell |
| 41 | 116 | 96 | 140 | table-cell |
| 96 | 116 | 205 | 140 | table-cell |
| 96 | 116 | 205 | 140 | table-cell |
| 206 | 116 | 324 | 140 | table-cell |
| 206 | 116 | 324 | 140 | table-cell |
| 325 | 116 | 441 | 140 | table-cell |
| 325 | 116 | 441 | 140 | table-cell |
| 441 | 116 | 527 | 140 | table-cell |
| 441 | 116 | 527 | 140 | table-cell |
| 527 | 116 | 566 | 140 | table-cell |
| 527 | 116 | 566 | 140 | table-cell |
| 565 | 116 | 612 | 140 | table-cell |
| 565 | 116 | 612 | 140 | table-cell |
| 613 | 116 | 683 | 140 | table-cell |
| 613 | 116 | 683 | 140 | table-cell |
| 681 | 116 | 729 | 140 | table-cell |
| 681 | 116 | 729 | 140 | table-cell |
| 41 | 138 | 96 | 162 | table-cell |
| 41 | 138 | 96 | 162 | table-cell |
| 96 | 138 | 205 | 162 | table-cell |
| 96 | 138 | 205 | 162 | table-cell |
| 206 | 138 | 324 | 162 | table-cell |
| 206 | 138 | 324 | 162 | table-cell |
| 325 | 138 | 441 | 162 | table-cell |
| 325 | 138 | 441 | 162 | table-cell |
| 441 | 138 | 527 | 162 | table-cell |
| 441 | 138 | 527 | 162 | table-cell |
| 527 | 138 | 566 | 162 | table-cell |
| 527 | 138 | 566 | 162 | table-cell |
| 565 | 138 | 612 | 162 | table-cell |
| 565 | 138 | 612 | 162 | table-cell |
| 613 | 138 | 683 | 162 | table-cell |
| 613 | 138 | 683 | 162 | table-cell |
| 681 | 138 | 729 | 162 | table-cell |
| 681 | 138 | 729 | 162 | table-cell |
| 41 | 158 | 96 | 183 | table-cell |
| 41 | 158 | 96 | 183 | table-cell |
| 96 | 158 | 205 | 183 | table-cell |
| 96 | 158 | 205 | 183 | table-cell |
| 206 | 158 | 324 | 183 | table-cell |
| 206 | 158 | 324 | 183 | table-cell |
| 325 | 158 | 441 | 183 | table-cell |
| 325 | 158 | 441 | 183 | table-cell |
| 441 | 158 | 527 | 183 | table-cell |
| 441 | 158 | 527 | 183 | table-cell |
| 527 | 158 | 566 | 183 | table-cell |
| 527 | 158 | 566 | 183 | table-cell |
| 565 | 158 | 612 | 183 | table-cell |
| 565 | 158 | 612 | 183 | table-cell |
| 613 | 158 | 683 | 183 | table-cell |
| 613 | 158 | 683 | 183 | table-cell |
| 681 | 158 | 729 | 183 | table-cell |
| 681 | 158 | 729 | 183 | table-cell |
| 41 | 176 | 96 | 198 | table-cell |
| 41 | 176 | 96 | 198 | table-cell |
| 96 | 176 | 205 | 198 | table-cell |
| 96 | 176 | 205 | 198 | table-cell |
| 206 | 176 | 324 | 198 | table-cell |
| 206 | 176 | 324 | 198 | table-cell |
| 325 | 176 | 441 | 198 | table-cell |
| 325 | 176 | 441 | 198 | table-cell |
| 441 | 176 | 527 | 198 | table-cell |
| 441 | 176 | 527 | 198 | table-cell |
| 527 | 176 | 566 | 198 | table-cell |
| 527 | 176 | 566 | 198 | table-cell |
| 565 | 176 | 612 | 198 | table-cell |
| 565 | 176 | 612 | 198 | table-cell |
| 613 | 176 | 683 | 198 | table-cell |
| 613 | 176 | 683 | 198 | table-cell |
| 681 | 176 | 729 | 198 | table-cell |
| 681 | 176 | 729 | 198 | table-cell |
| 41 | 196 | 96 | 215 | table-cell |
| 41 | 196 | 96 | 215 | table-cell |
| 96 | 196 | 205 | 215 | table-cell |
| 96 | 196 | 205 | 215 | table-cell |
| 206 | 196 | 324 | 215 | table-cell |
| 206 | 196 | 324 | 215 | table-cell |
| 325 | 196 | 441 | 215 | table-cell |
| 325 | 196 | 441 | 215 | table-cell |
| 441 | 196 | 527 | 215 | table-cell |
| 441 | 196 | 527 | 215 | table-cell |
| 527 | 196 | 566 | 215 | table-cell |
| 527 | 196 | 566 | 215 | table-cell |
| 565 | 196 | 612 | 215 | table-cell |
| 565 | 196 | 612 | 215 | table-cell |
| 613 | 196 | 683 | 215 | table-cell |
| 613 | 196 | 683 | 215 | table-cell |
| 681 | 196 | 729 | 215 | table-cell |
| 681 | 196 | 729 | 215 | table-cell |
| 41 | 212 | 96 | 229 | table-cell |
| 41 | 212 | 96 | 229 | table-cell |
| 96 | 212 | 205 | 229 | table-cell |
| 96 | 212 | 205 | 229 | table-cell |
| 206 | 212 | 324 | 229 | table-cell |
| 206 | 212 | 324 | 229 | table-cell |
| 325 | 212 | 441 | 229 | table-cell |
| 325 | 212 | 441 | 229 | table-cell |
| 441 | 212 | 527 | 229 | table-cell |
| 441 | 212 | 527 | 229 | table-cell |
| 527 | 212 | 566 | 229 | table-cell |
| 527 | 212 | 566 | 229 | table-cell |
| 565 | 212 | 612 | 229 | table-cell |
| 565 | 212 | 612 | 229 | table-cell |
| 613 | 212 | 683 | 229 | table-cell |
| 613 | 212 | 683 | 229 | table-cell |
| 681 | 212 | 729 | 229 | table-cell |
| 681 | 212 | 729 | 229 | table-cell |
| 41 | 229 | 96 | 243 | table-cell |
| 41 | 229 | 96 | 243 | table-cell |
| 96 | 229 | 205 | 243 | table-cell |
| 96 | 229 | 205 | 243 | table-cell |
| 206 | 229 | 324 | 243 | table-cell |
| 206 | 229 | 324 | 243 | table-cell |
| 325 | 229 | 441 | 243 | table-cell |
| 325 | 229 | 441 | 243 | table-cell |
| 441 | 229 | 527 | 243 | table-cell |
| 441 | 229 | 527 | 243 | table-cell |
| 527 | 229 | 566 | 243 | table-cell |
| 527 | 229 | 566 | 243 | table-cell |
| 565 | 229 | 612 | 243 | table-cell |
| 565 | 229 | 612 | 243 | table-cell |
| 613 | 229 | 683 | 243 | table-cell |
| 613 | 229 | 683 | 243 | table-cell |
| 681 | 229 | 729 | 243 | table-cell |
| 681 | 229 | 729 | 243 | table-cell |
| 41 | 242 | 96 | 263 | table-cell |
| 41 | 242 | 96 | 263 | table-cell |
| 96 | 242 | 205 | 263 | table-cell |
| 96 | 242 | 205 | 263 | table-cell |
| 206 | 242 | 324 | 263 | table-cell |
| 206 | 242 | 324 | 263 | table-cell |
| 325 | 242 | 441 | 263 | table-cell |
| 325 | 242 | 441 | 263 | table-cell |
| 441 | 242 | 527 | 263 | table-cell |
| 441 | 242 | 527 | 263 | table-cell |
| 527 | 242 | 566 | 263 | table-cell |
| 527 | 242 | 566 | 263 | table-cell |
| 565 | 242 | 612 | 263 | table-cell |
| 565 | 242 | 612 | 263 | table-cell |
| 613 | 242 | 683 | 263 | table-cell |
| 613 | 242 | 683 | 263 | table-cell |
| 681 | 242 | 729 | 263 | table-cell |
| 681 | 242 | 729 | 263 | table-cell |
| 41 | 262 | 96 | 287 | table-cell |
| 41 | 262 | 96 | 287 | table-cell |
| 96 | 262 | 205 | 287 | table-cell |
| 96 | 262 | 205 | 287 | table-cell |
| 206 | 262 | 324 | 287 | table-cell |
| 206 | 262 | 324 | 287 | table-cell |
| 325 | 262 | 441 | 287 | table-cell |
| 325 | 262 | 441 | 287 | table-cell |
| 441 | 262 | 527 | 287 | table-cell |
| 441 | 262 | 527 | 287 | table-cell |
| 527 | 262 | 566 | 287 | table-cell |
| 527 | 262 | 566 | 287 | table-cell |
| 565 | 262 | 612 | 287 | table-cell |
| 565 | 262 | 612 | 287 | table-cell |
| 613 | 262 | 683 | 287 | table-cell |
| 613 | 262 | 683 | 287 | table-cell |
| 681 | 262 | 729 | 287 | table-cell |
| 681 | 262 | 729 | 287 | table-cell |
| 41 | 282 | 96 | 304 | table-cell |
| 41 | 282 | 96 | 304 | table-cell |
| 96 | 282 | 205 | 304 | table-cell |
| 96 | 282 | 205 | 304 | table-cell |
| 206 | 282 | 324 | 304 | table-cell |
| 206 | 282 | 324 | 304 | table-cell |
| 325 | 282 | 441 | 304 | table-cell |
| 325 | 282 | 441 | 304 | table-cell |
| 441 | 282 | 527 | 304 | table-cell |
| 441 | 282 | 527 | 304 | table-cell |
| 527 | 282 | 566 | 304 | table-cell |
| 527 | 282 | 566 | 304 | table-cell |
| 565 | 282 | 612 | 304 | table-cell |
| 565 | 282 | 612 | 304 | table-cell |
| 613 | 282 | 683 | 304 | table-cell |
| 613 | 282 | 683 | 304 | table-cell |
| 681 | 282 | 729 | 304 | table-cell |
| 681 | 282 | 729 | 304 | table-cell |
| 41 | 293 | 96 | 309 | table-cell |
| 41 | 293 | 96 | 309 | table-cell |
| 96 | 293 | 205 | 309 | table-cell |
| 96 | 293 | 205 | 309 | table-cell |
| 206 | 293 | 324 | 309 | table-cell |
| 206 | 293 | 324 | 309 | table-cell |
| 325 | 293 | 441 | 309 | table-cell |
| 325 | 293 | 441 | 309 | table-cell |
| 441 | 293 | 527 | 309 | table-cell |
| 441 | 293 | 527 | 309 | table-cell |
| 527 | 293 | 566 | 309 | table-cell |
| 527 | 293 | 566 | 309 | table-cell |
| 565 | 293 | 612 | 309 | table-cell |
| 565 | 293 | 612 | 309 | table-cell |
| 613 | 293 | 683 | 309 | table-cell |
| 613 | 293 | 683 | 309 | table-cell |
| 681 | 293 | 729 | 309 | table-cell |
| 681 | 293 | 729 | 309 | table-cell |
| 41 | 306 | 96 | 318 | table-cell |
| 41 | 306 | 96 | 318 | table-cell |
| 96 | 306 | 205 | 318 | table-cell |
| 96 | 306 | 205 | 318 | table-cell |
| 206 | 306 | 324 | 318 | table-cell |
| 206 | 306 | 324 | 318 | table-cell |
| 325 | 306 | 441 | 318 | table-cell |
| 325 | 306 | 441 | 318 | table-cell |
| 441 | 306 | 527 | 318 | table-cell |
| 441 | 306 | 527 | 318 | table-cell |
| 527 | 306 | 566 | 318 | table-cell |
| 527 | 306 | 566 | 318 | table-cell |
| 565 | 306 | 612 | 318 | table-cell |
| 565 | 306 | 612 | 318 | table-cell |
| 613 | 306 | 683 | 318 | table-cell |
| 613 | 306 | 683 | 318 | table-cell |
| 681 | 306 | 729 | 318 | table-cell |
| 681 | 306 | 729 | 318 | table-cell |
| 41 | 311 | 96 | 324 | table-cell |
| 41 | 311 | 96 | 324 | table-cell |
| 96 | 311 | 205 | 324 | table-cell |
| 96 | 311 | 205 | 324 | table-cell |
| 206 | 311 | 324 | 324 | table-cell |
| 206 | 311 | 324 | 324 | table-cell |
| 325 | 311 | 441 | 324 | table-cell |
| 325 | 311 | 441 | 324 | table-cell |
| 441 | 311 | 527 | 324 | table-cell |
| 441 | 311 | 527 | 324 | table-cell |
| 527 | 311 | 566 | 324 | table-cell |
| 527 | 311 | 566 | 324 | table-cell |
| 565 | 311 | 612 | 324 | table-cell |
| 565 | 311 | 612 | 324 | table-cell |
| 613 | 311 | 683 | 324 | table-cell |
| 613 | 311 | 683 | 324 | table-cell |
| 681 | 311 | 729 | 324 | table-cell |
| 681 | 311 | 729 | 324 | table-cell |
| 41 | 326 | 96 | 348 | table-cell |
| 41 | 326 | 96 | 348 | table-cell |
| 96 | 326 | 205 | 348 | table-cell |
| 96 | 326 | 205 | 348 | table-cell |
| 206 | 326 | 324 | 348 | table-cell |
| 206 | 326 | 324 | 348 | table-cell |
| 325 | 326 | 441 | 348 | table-cell |
| 325 | 326 | 441 | 348 | table-cell |
| 441 | 326 | 527 | 348 | table-cell |
| 441 | 326 | 527 | 348 | table-cell |
| 527 | 326 | 566 | 348 | table-cell |
| 527 | 326 | 566 | 348 | table-cell |
| 565 | 326 | 612 | 348 | table-cell |
| 565 | 326 | 612 | 348 | table-cell |
| 613 | 326 | 683 | 348 | table-cell |
| 613 | 326 | 683 | 348 | table-cell |
| 681 | 326 | 729 | 348 | table-cell |
| 681 | 326 | 729 | 348 | table-cell |
| 41 | 351 | 96 | 373 | table-cell |
| 41 | 351 | 96 | 373 | table-cell |
| 96 | 351 | 205 | 373 | table-cell |
| 96 | 351 | 205 | 373 | table-cell |
| 206 | 351 | 324 | 373 | table-cell |
| 206 | 351 | 324 | 373 | table-cell |
| 325 | 351 | 441 | 373 | table-cell |
| 325 | 351 | 441 | 373 | table-cell |
| 441 | 351 | 527 | 373 | table-cell |
| 441 | 351 | 527 | 373 | table-cell |
| 527 | 351 | 566 | 373 | table-cell |
| 527 | 351 | 566 | 373 | table-cell |
| 565 | 351 | 612 | 373 | table-cell |
| 565 | 351 | 612 | 373 | table-cell |
| 613 | 351 | 683 | 373 | table-cell |
| 613 | 351 | 683 | 373 | table-cell |
| 681 | 351 | 729 | 373 | table-cell |
| 681 | 351 | 729 | 373 | table-cell |
| 41 | 373 | 96 | 393 | table-cell |
| 41 | 373 | 96 | 393 | table-cell |
| 96 | 373 | 205 | 393 | table-cell |
| 96 | 373 | 205 | 393 | table-cell |
| 206 | 373 | 324 | 393 | table-cell |
| 206 | 373 | 324 | 393 | table-cell |
| 325 | 373 | 441 | 393 | table-cell |
| 325 | 373 | 441 | 393 | table-cell |
| 441 | 373 | 527 | 393 | table-cell |
| 441 | 373 | 527 | 393 | table-cell |
| 527 | 373 | 566 | 393 | table-cell |
| 527 | 373 | 566 | 393 | table-cell |
| 565 | 373 | 612 | 393 | table-cell |
| 565 | 373 | 612 | 393 | table-cell |
| 613 | 373 | 683 | 393 | table-cell |
| 613 | 373 | 683 | 393 | table-cell |
| 681 | 373 | 729 | 393 | table-cell |
| 681 | 373 | 729 | 393 | table-cell |
| 41 | 393 | 96 | 415 | table-cell |
| 41 | 393 | 96 | 415 | table-cell |
| 96 | 393 | 205 | 415 | table-cell |
| 96 | 393 | 205 | 415 | table-cell |
| 206 | 393 | 324 | 415 | table-cell |
| 206 | 393 | 324 | 415 | table-cell |
| 325 | 393 | 441 | 415 | table-cell |
| 325 | 393 | 441 | 415 | table-cell |
| 441 | 393 | 527 | 415 | table-cell |
| 441 | 393 | 527 | 415 | table-cell |
| 527 | 393 | 566 | 415 | table-cell |
| 527 | 393 | 566 | 415 | table-cell |
| 565 | 393 | 612 | 415 | table-cell |
| 565 | 393 | 612 | 415 | table-cell |
| 613 | 393 | 683 | 415 | table-cell |
| 613 | 393 | 683 | 415 | table-cell |
| 681 | 393 | 729 | 415 | table-cell |
| 681 | 393 | 729 | 415 | table-cell |
| 41 | 417 | 96 | 437 | table-cell |
| 41 | 417 | 96 | 437 | table-cell |
| 96 | 417 | 205 | 437 | table-cell |
| 96 | 417 | 205 | 437 | table-cell |
| 206 | 417 | 324 | 437 | table-cell |
| 206 | 417 | 324 | 437 | table-cell |
| 325 | 417 | 441 | 437 | table-cell |
| 325 | 417 | 441 | 437 | table-cell |
| 441 | 417 | 527 | 437 | table-cell |
| 441 | 417 | 527 | 437 | table-cell |
| 527 | 417 | 566 | 437 | table-cell |
| 527 | 417 | 566 | 437 | table-cell |
| 565 | 417 | 612 | 437 | table-cell |
| 565 | 417 | 612 | 437 | table-cell |
| 613 | 417 | 683 | 437 | table-cell |
| 613 | 417 | 683 | 437 | table-cell |
| 681 | 417 | 729 | 437 | table-cell |
| 681 | 417 | 729 | 437 | table-cell |
| 41 | 438 | 96 | 460 | table-cell |
| 41 | 438 | 96 | 460 | table-cell |
| 96 | 438 | 205 | 460 | table-cell |
| 96 | 438 | 205 | 460 | table-cell |
| 206 | 438 | 324 | 460 | table-cell |
| 206 | 438 | 324 | 460 | table-cell |
| 325 | 438 | 441 | 460 | table-cell |
| 325 | 438 | 441 | 460 | table-cell |
| 441 | 438 | 527 | 460 | table-cell |
| 441 | 438 | 527 | 460 | table-cell |
| 527 | 438 | 566 | 460 | table-cell |
| 527 | 438 | 566 | 460 | table-cell |
| 565 | 438 | 612 | 460 | table-cell |
| 565 | 438 | 612 | 460 | table-cell |
| 613 | 438 | 683 | 460 | table-cell |
| 613 | 438 | 683 | 460 | table-cell |
| 681 | 438 | 729 | 460 | table-cell |
| 681 | 438 | 729 | 460 | table-cell |
| 41 | 459 | 96 | 480 | table-cell |
| 41 | 459 | 96 | 480 | table-cell |
| 96 | 459 | 205 | 480 | table-cell |
| 96 | 459 | 205 | 480 | table-cell |
| 206 | 459 | 324 | 480 | table-cell |
| 206 | 459 | 324 | 480 | table-cell |
| 325 | 459 | 441 | 480 | table-cell |
| 325 | 459 | 441 | 480 | table-cell |
| 441 | 459 | 527 | 480 | table-cell |
| 441 | 459 | 527 | 480 | table-cell |
| 527 | 459 | 566 | 480 | table-cell |
| 527 | 459 | 566 | 480 | table-cell |
| 565 | 459 | 612 | 480 | table-cell |
| 565 | 459 | 612 | 480 | table-cell |
| 613 | 459 | 683 | 480 | table-cell |
| 613 | 459 | 683 | 480 | table-cell |
| 681 | 459 | 729 | 480 | table-cell |
| 681 | 459 | 729 | 480 | table-cell |
| 41 | 480 | 96 | 502 | table-cell |
| 41 | 480 | 96 | 502 | table-cell |
| 96 | 480 | 205 | 502 | table-cell |
| 96 | 480 | 205 | 502 | table-cell |
| 206 | 480 | 324 | 502 | table-cell |
| 206 | 480 | 324 | 502 | table-cell |
| 325 | 480 | 441 | 502 | table-cell |
| 325 | 480 | 441 | 502 | table-cell |
| 441 | 480 | 527 | 502 | table-cell |
| 441 | 480 | 527 | 502 | table-cell |
| 527 | 480 | 566 | 502 | table-cell |
| 527 | 480 | 566 | 502 | table-cell |
| 565 | 480 | 612 | 502 | table-cell |
| 565 | 480 | 612 | 502 | table-cell |
| 613 | 480 | 683 | 502 | table-cell |
| 613 | 480 | 683 | 502 | table-cell |
| 681 | 480 | 729 | 502 | table-cell |
| 681 | 480 | 729 | 502 | table-cell |
| 41 | 502 | 96 | 524 | table-cell |
| 41 | 502 | 96 | 524 | table-cell |
| 96 | 502 | 205 | 524 | table-cell |
| 96 | 502 | 205 | 524 | table-cell |
| 206 | 502 | 324 | 524 | table-cell |
| 206 | 502 | 324 | 524 | table-cell |
| 325 | 502 | 441 | 524 | table-cell |
| 325 | 502 | 441 | 524 | table-cell |
| 441 | 502 | 527 | 524 | table-cell |
| 441 | 502 | 527 | 524 | table-cell |
| 527 | 502 | 566 | 524 | table-cell |
| 527 | 502 | 566 | 524 | table-cell |
| 565 | 502 | 612 | 524 | table-cell |
| 565 | 502 | 612 | 524 | table-cell |
| 613 | 502 | 683 | 524 | table-cell |
| 613 | 502 | 683 | 524 | table-cell |
| 681 | 502 | 729 | 524 | table-cell |
| 681 | 502 | 729 | 524 | table-cell |
| 41 | 523 | 96 | 544 | table-cell |
| 41 | 523 | 96 | 544 | table-cell |
| 96 | 523 | 205 | 544 | table-cell |
| 96 | 523 | 205 | 544 | table-cell |
| 206 | 523 | 324 | 544 | table-cell |
| 206 | 523 | 324 | 544 | table-cell |
| 325 | 523 | 441 | 544 | table-cell |
| 325 | 523 | 441 | 544 | table-cell |
| 441 | 523 | 527 | 544 | table-cell |
| 441 | 523 | 527 | 544 | table-cell |
| 527 | 523 | 566 | 544 | table-cell |
| 527 | 523 | 566 | 544 | table-cell |
| 565 | 523 | 612 | 544 | table-cell |
| 565 | 523 | 612 | 544 | table-cell |
| 613 | 523 | 683 | 544 | table-cell |
| 613 | 523 | 683 | 544 | table-cell |
| 681 | 523 | 729 | 544 | table-cell |
| 681 | 523 | 729 | 544 | table-cell |
| 41 | 544 | 96 | 558 | table-cell |
| 41 | 544 | 96 | 558 | table-cell |
| 96 | 544 | 205 | 558 | table-cell |
| 96 | 544 | 205 | 558 | table-cell |
| 206 | 544 | 324 | 558 | table-cell |
| 206 | 544 | 324 | 558 | table-cell |
| 325 | 544 | 441 | 558 | table-cell |
| 325 | 544 | 441 | 558 | table-cell |
| 441 | 544 | 527 | 558 | table-cell |
| 441 | 544 | 527 | 558 | table-cell |
| 527 | 544 | 566 | 558 | table-cell |
| 527 | 544 | 566 | 558 | table-cell |
| 565 | 544 | 612 | 558 | table-cell |
| 565 | 544 | 612 | 558 | table-cell |
| 613 | 544 | 683 | 558 | table-cell |
| 613 | 544 | 683 | 558 | table-cell |
| 681 | 544 | 729 | 558 | table-cell |
| 681 | 544 | 729 | 558 | table-cell |

### Rect Elements

| x0 | top | x1 | bottom | width | height | stroke | fill | stroke_width |
|------|------|------|------|------|------|------|------|------|
| 30 | 80 | 731 | 91 | 701 | 11 | #000000 | #00ffff | 0 |
| 30 | 112 | 731 | 123 | 701 | 11 | #000000 | #00ffff | 0 |
| 30 | 144 | 731 | 166 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 187 | 731 | 208 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 219 | 731 | 240 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 251 | 731 | 272 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 294 | 731 | 315 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 326 | 731 | 347 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 368 | 731 | 390 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 411 | 731 | 433 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 454 | 731 | 475 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 497 | 731 | 518 | 701 | 21 | #000000 | #00ffff | 0 |
| 30 | 539 | 731 | 561 | 701 | 21 | #000000 | #00ffff | 0 |
